,ts_code,name,industry_detail,industry
2081,300673.SZ,佩蒂股份,农林牧渔-饲料Ⅱ-饲料Ⅲ,农林牧渔
2082,300674.SZ,宇信科技,计算机-计算机应用-IT服务,计算机
2083,300675.SZ,建科院,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,建筑装饰
2084,300676.SZ,华大基因,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2085,300677.SZ,英科医疗,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2086,300678.SZ,中科信息,计算机-计算机应用-IT服务,计算机
2087,300679.SZ,电连技术,电子-电子制造-电子零部件制造,电子
2088,300680.SZ,隆盛科技,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2089,300681.SZ,英搏尔,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2090,300682.SZ,朗新科技,计算机-计算机应用-IT服务,计算机
2091,300683.SZ,海特生物,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
2092,300684.SZ,中石科技,电子-电子制造-电子零部件制造,电子
2093,300685.SZ,艾德生物,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2094,300686.SZ,智动力,电子-电子制造-电子零部件制造,电子
2095,300687.SZ,赛意信息,计算机-计算机应用-IT服务,计算机
2096,300688.SZ,创业黑马,综合-综合Ⅱ-综合Ⅲ,综合
2097,300689.SZ,澄天伟业,通信-通信设备-终端设备,通信
2098,300690.SZ,双一科技,化工-化学制品-其他化学制品,化工
2099,300691.SZ,联合光电,电子-光学光电子-光学元件,电子
2100,300692.SZ,中环环保,公用事业-水务Ⅱ-水务Ⅲ,公用事业
2101,300693.SZ,盛弘股份,电气设备-电源设备-储能设备,电气设备
2102,300694.SZ,蠡湖股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2103,300695.SZ,兆丰股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2104,300696.SZ,爱乐达,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
2105,300697.SZ,电工合金,有色金属-工业金属-铜,有色金属
2106,300698.SZ,万马科技,通信-通信设备-通信传输设备,通信
2107,300699.SZ,光威复材,化工-化学纤维-其他纤维,化工
2108,300700.SZ,岱勒新材,机械设备-通用机械-磨具磨料,机械设备
2109,300701.SZ,森霸传感,电子-光学光电子-光学元件,电子
2110,300702.SZ,天宇股份,医药生物-化学制药-化学制剂,医药生物
2111,300703.SZ,创源文化,轻工制造-家用轻工-文娱用品,轻工制造
2112,300705.SZ,九典制药,医药生物-化学制药-化学制剂,医药生物
2113,300706.SZ,阿石创,电子-半导体-半导体材料,电子
2114,300707.SZ,威唐工业,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2115,300708.SZ,聚灿光电,电子-光学光电子-LED,电子
2116,300709.SZ,精研科技,电子-电子制造-电子零部件制造,电子
2117,300710.SZ,万隆光电,通信-通信设备-通信传输设备,通信
2118,300711.SZ,广哈通信,通信-通信设备-终端设备,通信
2119,300712.SZ,永福股份,建筑装饰-基础建设-其他基础建设,建筑装饰
2120,300713.SZ,英可瑞,电气设备-电源设备-储能设备,电气设备
2121,300715.SZ,凯伦股份,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
2122,300716.SZ,国立科技,化工-塑料-改性塑料,化工
2123,300717.SZ,华信新材,化工-塑料-其他塑料制品,化工
2124,300718.SZ,长盛轴承,机械设备-通用机械-机械基础件,机械设备
2125,300719.SZ,安达维尔,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
2126,300720.SZ,海川智能,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,机械设备
2127,300721.SZ,怡达股份,化工-化学制品-其他化学制品,化工
2128,300722.SZ,新余国科,国防军工-航天装备Ⅱ-航天装备Ⅲ,国防军工
2129,300723.SZ,一品红,医药生物-化学制药-化学制剂,医药生物
2130,300724.SZ,捷佳伟创,机械设备-专用设备-其它专用机械,机械设备
2131,300725.SZ,药石科技,医药生物-化学制药-化学原料药,医药生物
2132,300726.SZ,宏达电子,电子-元件Ⅱ-被动元件,电子
2133,300727.SZ,润禾材料,化工-化学制品-纺织化学用品,化工
2134,300729.SZ,乐歌股份,轻工制造-家用轻工-其他家用轻工,轻工制造
2135,300730.SZ,科创信息,计算机-计算机应用-软件开发,计算机
2136,300731.SZ,科创新源,化工-橡胶-其他橡胶制品,化工
2137,300732.SZ,设研院,建筑装饰-基础建设-路桥施工,建筑装饰
2138,300733.SZ,西菱动力,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2139,300735.SZ,光弘科技,电子-电子制造-电子系统组装,电子
2140,300736.SZ,百邦科技,电子-其他电子Ⅱ-其他电子Ⅲ,电子
2141,300737.SZ,科顺股份,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
2142,300738.SZ,奥飞数据,计算机-计算机应用-IT服务,计算机
2143,300739.SZ,明阳电路,电子-元件Ⅱ-印制电路板,电子
2144,300740.SZ,御家汇,化工-化学制品-日用化学产品,化工
2145,300741.SZ,华宝股份,食品饮料-食品加工-食品综合,食品饮料
2146,300742.SZ,越博动力,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2147,300743.SZ,天地数码,化工-化学制品-其他化学制品,化工
2148,300745.SZ,欣锐科技,电气设备-电气自动化设备-工控自动化,电气设备
2149,300746.SZ,汉嘉设计,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,建筑装饰
2150,300747.SZ,锐科激光,电子-其他电子Ⅱ-其他电子Ⅲ,电子
2151,300748.SZ,金力永磁,有色金属-金属非金属新材料-磁性材料,有色金属
2152,300749.SZ,顶固集创,轻工制造-家用轻工-家具,轻工制造
2153,300750.SZ,宁德时代,电气设备-电源设备-储能设备,电气设备
2154,300751.SZ,迈为股份,机械设备-专用设备-其它专用机械,机械设备
2155,300752.SZ,隆利科技,电子-光学光电子-LED,电子
2156,300753.SZ,爱朋医疗,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2157,300755.SZ,华致酒行,商业贸易-专业零售-专业连锁,商业贸易
2158,300756.SZ,中山金马,机械设备-专用设备-其它专用机械,机械设备
2159,300757.SZ,罗博特科,机械设备-专用设备-其它专用机械,机械设备
2160,300758.SZ,七彩化学,化工-化学制品-涂料油漆油墨制造,化工
2161,300759.SZ,康龙化成,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,医药生物
2162,300760.SZ,迈瑞医疗,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2163,300761.SZ,立华股份,农林牧渔-畜禽养殖Ⅱ-畜禽养殖Ⅲ,农林牧渔
2164,300762.SZ,上海瀚讯,国防军工-地面兵装Ⅱ-地面兵装Ⅲ,国防军工
2165,300763.SZ,锦浪科技,电气设备-电源设备-光伏设备,电气设备
2166,300765.SZ,新诺威,医药生物-化学制药-化学原料药,医药生物
2167,300766.SZ,每日互动,计算机-计算机应用-IT服务,计算机
2168,300767.SZ,震安科技,化工-橡胶-其他橡胶制品,化工
2169,300768.SZ,迪普科技,计算机-计算机应用-软件开发,计算机
2170,300769.SZ,德方纳米,化工-化学制品-其他化学制品,化工
2171,300770.SZ,新媒股份,传媒-互联网传媒-互联网信息服务,传媒
2172,300771.SZ,智莱科技,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
2173,300772.SZ,运达股份,电气设备-电源设备-风电设备,电气设备
2174,300773.SZ,拉卡拉,计算机-计算机应用-IT服务,计算机
2175,300775.SZ,三角防务,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
2176,300776.SZ,帝尔激光,机械设备-专用设备-其它专用机械,机械设备
2177,300777.SZ,中简科技,化工-化学纤维-其他纤维,化工
2178,300778.SZ,新城市,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,建筑装饰
2179,300779.SZ,惠城环保,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
2180,300780.SZ,德恩精工,机械设备-通用机械-机械基础件,机械设备
2181,300781.SZ,因赛集团,传媒-营销传播-营销服务,传媒
2182,300782.SZ,卓胜微,电子-半导体-集成电路,电子
2183,300783.SZ,三只松鼠,食品饮料-食品加工-食品综合,食品饮料
2184,300785.SZ,值得买,传媒-互联网传媒-互联网信息服务,传媒
2185,300786.SZ,国林科技,机械设备-专用设备-环保设备,机械设备
2186,300787.SZ,海能实业,电子-电子制造-电子零部件制造,电子
2187,300788.SZ,中信出版,传媒-文化传媒-平面媒体,传媒
2188,300789.SZ,唐源电气,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
2189,300790.SZ,宇瞳光学,电子-光学光电子-光学元件,电子
2190,300791.SZ,仙乐健康,食品饮料-食品加工-食品综合,食品饮料
2191,300792.SZ,壹网壹创,传媒-营销传播-营销服务,传媒
2192,300793.SZ,佳禾智能,电子-电子制造-电子系统组装,电子
2193,300795.SZ,米奥会展,休闲服务-其他休闲服务Ⅱ-其他休闲服务Ⅲ,休闲服务
2194,300796.SZ,贝斯美,化工-化学制品-农药,化工
2195,300797.SZ,钢研纳克,综合-综合Ⅱ-综合Ⅲ,综合
2196,300798.SZ,锦鸡股份,化工-化学制品-纺织化学用品,化工
2197,300799.SZ,左江科技,计算机-计算机应用-软件开发,计算机
2198,300800.SZ,力合科技,机械设备-专用设备-环保设备,机械设备
2199,300801.SZ,泰和科技,化工-化学制品-其他化学制品,化工
2200,300802.SZ,矩子科技,机械设备-专用设备-其它专用机械,机械设备
2201,300803.SZ,指南针,计算机-计算机应用-软件开发,计算机
2202,300805.SZ,电声股份,传媒-营销传播-营销服务,传媒
2203,300806.SZ,斯迪克,化工-化学制品-其他化学制品,化工
2204,300807.SZ,天迈科技,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
2205,300808.SZ,久量股份,电子-光学光电子-LED,电子
2206,300809.SZ,华辰装备,机械设备-通用机械-机床工具,机械设备
2207,300810.SZ,中科海讯,国防军工-船舶制造Ⅱ-船舶制造Ⅲ,国防军工
2208,300811.SZ,铂科新材,有色金属-金属非金属新材料-磁性材料,有色金属
2209,300812.SZ,易天股份,机械设备-专用设备-其它专用机械,机械设备
2210,300813.SZ,泰林生物,机械设备-专用设备-其它专用机械,机械设备
2211,300815.SZ,玉禾田,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
2212,300816.SZ,艾可蓝,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
2213,300817.SZ,双飞股份,机械设备-通用机械-机械基础件,机械设备
2214,300818.SZ,耐普矿机,机械设备-通用机械-磨具磨料,机械设备
2215,300819.SZ,聚杰微纤,纺织服装-纺织制造-其他纺织,纺织服装
2216,300820.SZ,英杰电气,电气设备-电源设备-光伏设备,电气设备
2217,300821.SZ,东岳硅材,化工-化学制品-其他化学制品,化工
2218,300822.SZ,贝仕达克,电子-电子制造-电子零部件制造,电子
2219,300823.SZ,建科机械,机械设备-专用设备-其它专用机械,机械设备
2220,300824.SZ,北鼎股份,家用电器-白色家电-小家电,家用电器
2221,300825.SZ,阿尔特,汽车-汽车服务Ⅱ-汽车服务Ⅲ,汽车
2222,300826.SZ,测绘股份,建筑装饰-专业工程-其他专业工程,建筑装饰
2223,300827.SZ,上能电气,电气设备-电源设备-光伏设备,电气设备
2224,300828.SZ,锐新科技,有色金属-工业金属-铝,有色金属
2225,300829.SZ,金丹科技,农林牧渔-农产品加工-其他农产品加工,农林牧渔
2226,300830.SZ,金现代,计算机-计算机应用-软件开发,计算机
2227,300831.SZ,派瑞股份,电子-半导体-分立器件,电子
2228,300832.SZ,新产业,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2229,300833.SZ,浩洋股份,机械设备-专用设备-其它专用机械,机械设备
2230,300835.SZ,龙磁科技,有色金属-金属非金属新材料-磁性材料,有色金属
2231,300836.SZ,佰奥智能,机械设备-专用设备-其它专用机械,机械设备
2232,300837.SZ,浙矿股份,机械设备-专用设备-冶金矿采化工设备,机械设备
2233,300838.SZ,浙江力诺,机械设备-通用机械-机械基础件,机械设备
2234,300839.SZ,博汇股份,化工-石油化工-石油加工,化工
2235,300840.SZ,酷特智能,纺织服装-服装家纺-男装,纺织服装
2236,300841.SZ,康华生物,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
2237,300842.SZ,帝科股份,电子-半导体-半导体材料,电子
2238,300843.SZ,胜蓝股份,电子-电子制造-电子零部件制造,电子
2239,300845.SZ,捷安高科,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
2240,300846.SZ,首都在线,计算机-计算机应用-IT服务,计算机
2241,300847.SZ,中船汉光,化工-化学制品-其他化学制品,化工
2242,300848.SZ,美瑞新材,化工-化学制品-聚氨酯,化工
2243,300849.SZ,锦盛新材,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
2244,300850.SZ,新强联,电气设备-电源设备-风电设备,电气设备
2245,300851.SZ,交大思诺,机械设备-运输设备Ⅱ-铁路设备,机械设备
2246,300852.SZ,四会富仕,电子-元件Ⅱ-印制电路板,电子
2247,300853.SZ,申昊科技,机械设备-通用机械-其它通用机械,机械设备
2248,300855.SZ,图南股份,有色金属-金属非金属新材料-金属新材料Ⅲ,有色金属
2249,300856.SZ,科思股份,化工-化学制品-日用化学产品,化工
2250,300857.SZ,协创数据,电子-电子制造-电子系统组装,电子
2251,300858.SZ,科拓生物,食品饮料-食品加工-食品综合,食品饮料
2252,300859.SZ,西域旅游,休闲服务-景点-自然景点,休闲服务
2253,600000.SH,浦发银行,银行-银行Ⅱ-银行Ⅲ,银行
2254,600004.SH,白云机场,交通运输-机场Ⅱ-机场Ⅲ,交通运输
2255,600006.SH,东风汽车,汽车-汽车整车-商用载货车,汽车
2256,600007.SH,中国国贸,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
2257,600008.SH,首创股份,公用事业-水务Ⅱ-水务Ⅲ,公用事业
2258,600009.SH,上海机场,交通运输-机场Ⅱ-机场Ⅲ,交通运输
2259,600010.SH,包钢股份,钢铁-钢铁Ⅱ-普钢,钢铁
2260,600011.SH,华能国际,公用事业-电力-火电,公用事业
2261,600012.SH,皖通高速,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
2262,600015.SH,华夏银行,银行-银行Ⅱ-银行Ⅲ,银行
2263,600016.SH,民生银行,银行-银行Ⅱ-银行Ⅲ,银行
2264,600017.SH,日照港,交通运输-港口Ⅱ-港口Ⅲ,交通运输
2265,600018.SH,上港集团,交通运输-港口Ⅱ-港口Ⅲ,交通运输
2266,600019.SH,宝钢股份,钢铁-钢铁Ⅱ-普钢,钢铁
2267,600020.SH,中原高速,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
2268,600021.SH,上海电力,公用事业-电力-火电,公用事业
2269,600022.SH,山东钢铁,钢铁-钢铁Ⅱ-普钢,钢铁
2270,600023.SH,浙能电力,公用事业-电力-火电,公用事业
2271,600025.SH,华能水电,公用事业-电力-水电,公用事业
2272,600026.SH,中远海能,交通运输-航运Ⅱ-航运Ⅲ,交通运输
2273,600027.SH,华电国际,公用事业-电力-火电,公用事业
2274,600028.SH,中国石化,化工-石油化工-石油加工,化工
2275,600029.SH,南方航空,交通运输-航空运输Ⅱ-航空运输Ⅲ,交通运输
2276,600030.SH,中信证券,非银金融-证券Ⅱ-证券Ⅲ,非银金融
2277,600031.SH,三一重工,机械设备-专用设备-工程机械,机械设备
2278,600033.SH,福建高速,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
2279,600035.SH,楚天高速,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
2280,600036.SH,招商银行,银行-银行Ⅱ-银行Ⅲ,银行
2281,600037.SH,歌华有线,传媒-文化传媒-有线电视网络,传媒
2282,600038.SH,中直股份,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
2283,600039.SH,四川路桥,建筑装饰-基础建设-路桥施工,建筑装饰
2284,600048.SH,保利地产,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
2285,600050.SH,中国联通,通信-通信运营Ⅱ-通信运营Ⅲ,通信
2286,600051.SH,宁波联合,综合-综合Ⅱ-综合Ⅲ,综合
2287,600052.SH,浙江广厦,传媒-文化传媒-影视动漫,传媒
2288,600053.SH,九鼎投资,非银金融-多元金融Ⅱ-多元金融Ⅲ,非银金融
2289,600054.SH,黄山旅游,休闲服务-景点-自然景点,休闲服务
2290,600055.SH,万东医疗,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
2291,600056.SH,中国医药,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
2292,600057.SH,厦门象屿,交通运输-物流Ⅱ-物流Ⅲ,交通运输
2293,600058.SH,五矿发展,商业贸易-贸易Ⅱ-贸易Ⅲ,商业贸易
2294,600059.SH,古越龙山,食品饮料-饮料制造-黄酒,食品饮料
2295,600060.SH,海信视像,家用电器-视听器材-彩电,家用电器
2296,600061.SH,国投资本,非银金融-证券Ⅱ-证券Ⅲ,非银金融
2297,600062.SH,华润双鹤,医药生物-化学制药-化学制剂,医药生物
2298,600063.SH,皖维高新,化工-化学纤维-维纶,化工
2299,600064.SH,南京高科,房地产-园区开发Ⅱ-园区开发Ⅲ,房地产
